year,month,2m_temperature,total_precipitation,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,surface_net_solar_radiation,surface_net_thermal_radiation,total_cloud_cover,2m_dewpoint_temperature,soil_temperature_level_3,volumetric_soil_water_layer_3,10m_u_component_of_wind,10m_v_component_of_wind,evaporation,surface_pressure,snowfall,location_country,location_name,location_latitude,location_longitude
2013,10,298.61572,0.0007348249,16193653.0,32823686.0,13364584.0,-5792376.0,0.16683584,292.75293,301.00195,0.24378926,-0.1374821,-0.46830857,-0.0023397545,98153.5,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2013,11,290.95117,0.0003694573,14654293.0,26870954.0,12362885.0,-7684779.0,0.1679622,284.19507,295.60156,0.2588209,0.97747654,-1.3625879,-0.0015014356,98632.19,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2013,12,286.5122,0.00054743537,12432997.0,25821904.0,10520040.0,-6765270.0,0.22642183,282.33374,291.37598,0.278715,0.5408816,-0.727956,-0.0011941832,98681.06,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,1,285.0288,0.0020924187,12274214.0,26005624.0,10092503.0,-5815385.0,0.48567295,282.15894,287.62476,0.29223472,0.7132174,-0.79249406,-0.0014491219,98923.25,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,2,286.90112,0.002342197,14948220.0,26632976.0,12133332.0,-5815865.0,0.4249949,283.57104,287.67627,0.31165838,0.30829626,-0.49305862,-0.002182921,98519.81,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,3,292.19434,0.0034014904,19096488.0,28706432.0,15807000.0,-6181033.0,0.44893306,287.11646,290.15137,0.30106252,0.27649534,-1.0819159,-0.003373853,98482.375,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,4,298.4839,0.00095439376,23786754.0,30589950.0,19723684.0,-7589904.0,0.35165477,287.48096,294.5354,0.26742375,0.61885625,-1.7520514,-0.0034139794,98078.0,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,5,303.85742,0.000830923,25313240.0,33686440.0,21240280.0,-8044823.0,0.29934025,288.97705,300.38452,0.22121876,0.15821505,-0.94598174,-0.0029104685,97592.81,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,6,306.98486,0.0017668321,25053036.0,36774796.0,21096008.0,-6920387.0,0.21412802,293.0354,304.60352,0.22470385,0.55052376,-0.42513323,-0.0035199295,96896.06,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,7,304.06152,0.0044383407,20224816.0,38116464.0,16801850.0,-3627142.0,0.47654963,298.56494,304.1704,0.22653937,-1.241415,0.83513343,-0.0043200552,97037.0,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,8,303.7881,0.0027074388,19932456.0,37458350.0,15936384.0,-3998250.0,0.339172,298.10205,303.6433,0.1952219,-0.081139326,-0.026801664,-0.0038704379,97244.875,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,9,301.59912,0.003325796,17314108.0,35940496.0,13950764.0,-4401506.0,0.29906178,296.55298,302.89355,0.19813073,-0.08622557,-0.1286251,-0.0030756742,97616.94,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,10,298.3589,0.0007287564,17177786.0,31904686.0,14165486.0,-6889416.0,0.122736156,290.82886,301.57593,0.19484907,0.21442056,-0.8027897,-0.0017336828,98327.125,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,11,292.18115,9.2273214e-05,14990886.0,27446744.0,12651065.0,-7979791.0,0.12074429,283.8921,296.97778,0.21854484,1.3686447,-1.5401087,-0.0011193296,98523.69,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
2014,12,285.18262,0.0009901051,11607685.0,25897872.0,9807769.0,-6381163.0,0.39973372,281.0752,291.46313,0.24414837,0.94412524,-1.1057005,-0.0009811681,98796.06,0.0,India,"Ludhiana, Punjab Agricultural University Farm",30.93,75.87
1991,1,279.30542,0.004168205,7214336.0,26539610.0,6179280.0,-3112324.0,0.7656273,276.052,282.00806,0.46342915,-0.19668287,0.05650133,-0.0008498365,98709.25,6.4307635e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,2,281.2163,0.006012328,10951416.0,25773848.0,9392493.0,-4530687.0,0.620597,275.6233,281.43774,0.48372895,0.4264801,-0.039585374,-0.001547745,98626.19,1.6137856e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,3,285.41943,0.00667594,15436969.0,27109100.0,13128618.0,-5004878.0,0.6912498,278.51294,283.2544,0.4729486,0.66214734,0.49662524,-0.0023747713,98017.5,6.474734e-07,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,4,290.42285,0.006456297,16356023.0,30241472.0,13693587.0,-4202071.0,0.7561804,285.27588,286.98706,0.47582144,-0.61901623,0.88640743,-0.0029871215,98388.19,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,5,294.8296,0.006092556,17012740.0,33275324.0,14148285.0,-3361014.0,0.7422323,291.04028,290.38013,0.4764241,-1.1621857,0.90778285,-0.0033676247,98493.375,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,6,297.02124,0.0049126707,20301404.0,33903372.0,16944416.0,-3966739.0,0.6448225,292.73828,293.7041,0.40656042,-0.4272228,0.1972189,-0.004090186,98389.75,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,7,299.18066,0.0041209087,21068996.0,35220964.0,17558028.0,-3805917.0,0.49734992,294.96313,295.86694,0.39440006,0.43938744,-0.047808573,-0.0042420924,98359.44,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,8,298.24365,0.0023494856,19331956.0,34373456.0,16220133.0,-4205708.0,0.562141,293.42358,296.5923,0.34930772,-0.33598018,0.23556346,-0.0034484842,98461.81,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,9,295.4353,0.0027256063,17534220.0,32478812.0,14905877.0,-4910098.0,0.5450172,289.8579,296.18115,0.32087088,-0.7141924,0.009890806,-0.0026552605,98649.44,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,10,289.61108,0.0004882801,15030997.0,28442742.0,12850770.0,-5965695.0,0.43673337,283.33936,291.3435,0.34223914,-0.7989461,0.29054856,-0.0018907858,98566.56,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,11,282.13232,0.003678369,10484624.0,25339448.0,8994411.0,-5481841.0,0.53888345,275.76392,286.59253,0.35019052,0.16421449,-0.05034481,-0.0011330748,98792.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1991,12,281.26562,0.004276272,7975492.0,25904724.0,6859722.0,-4578045.0,0.59516853,276.41772,284.08032,0.44085968,0.09384924,0.38362652,-0.001080611,98915.75,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,1,280.34766,0.005775772,8097160.0,26099190.0,6952409.0,-4048064.0,0.70291865,275.8816,282.23242,0.48612183,-0.545631,-0.3485543,-0.0011005283,98788.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,2,278.86987,0.0030988294,12259238.0,24125102.0,10513522.0,-5318653.0,0.6070356,272.2378,280.51392,0.43709022,0.08824569,-0.649396,-0.0014688584,98549.44,4.054561e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,3,282.26953,0.007905625,13906498.0,26296928.0,11288059.0,-4322002.0,0.6770953,276.32007,280.76074,0.464337,0.17898291,-0.10850483,-0.0019929756,98384.5,0.0016930585,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,4,287.2439,0.0034361645,19584436.0,27030840.0,16376572.0,-5698864.0,0.6087096,279.99097,284.47437,0.46980208,0.439588,0.85031646,-0.00327463,98174.625,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,5,292.9756,0.003977176,20990068.0,30535788.0,17483728.0,-4994800.0,0.5634175,288.0708,288.22583,0.41481656,-0.28806198,0.37169093,-0.0037320543,98260.31,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,6,297.95142,0.001809106,22677648.0,33402938.0,18945408.0,-4938873.0,0.519343,292.01025,292.94434,0.36214292,0.09111643,0.5248462,-0.0033308344,98399.0,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,7,301.22705,0.0006990901,24554824.0,35227344.0,20520688.0,-5084895.0,0.40076476,294.10498,296.68335,0.338072,0.7335298,-0.16786021,-0.0031030653,98393.06,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,8,299.07715,0.0040181503,18972744.0,34861828.0,15945426.0,-4136167.0,0.5647609,294.30664,297.10107,0.35254872,0.035356503,0.017328199,-0.0032211978,98429.56,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,9,295.47388,0.0023114027,17831148.0,31837196.0,15153056.0,-5353014.0,0.44933075,289.50342,296.2256,0.32354957,0.3684818,0.011960056,-0.0026675432,98430.25,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,10,288.96704,0.0025755707,12473179.0,29360108.0,10660613.0,-4750161.0,0.5695046,282.7151,292.08032,0.31862247,-0.3791092,-0.15597099,-0.0016402353,98452.5,2.1376734e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,11,283.13184,0.0029016081,10129213.0,25899016.0,8685120.0,-5239314.0,0.5642054,277.92212,286.58618,0.35641843,-0.16065824,0.1937803,-0.0013344786,98787.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1993,12,279.06128,0.0041634403,8288578.0,24537060.0,7113074.0,-4832551.0,0.6508851,274.32642,282.92798,0.4032532,0.7559409,0.0074290633,-0.0011579781,98528.75,3.6823854e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,1,276.0818,0.0046229474,8008583.0,24341208.0,6852156.0,-3915031.0,0.66025573,270.66895,278.69824,0.476305,0.25771558,-0.3781603,-0.0008486896,98832.19,2.0614752e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,2,281.51025,0.0044309273,11536849.0,25509224.0,9910854.0,-4808081.0,0.5926609,276.06226,280.44873,0.48479187,-0.10596138,0.44046396,-0.0014264674,98771.19,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,3,284.58643,0.0073379204,15151148.0,26327712.0,12922085.0,-5277503.0,0.51893985,278.115,282.45483,0.4816594,0.7142588,-0.19285077,-0.0022562402,98252.625,5.3208685e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,4,290.82104,0.003715412,21271740.0,28646060.0,17850196.0,-5772740.0,0.56866306,284.57324,285.80127,0.45829684,0.089870155,0.99308157,-0.0034194652,98531.375,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,5,292.25708,0.0028998668,22978904.0,29505734.0,19124262.0,-5808301.0,0.5503141,286.20337,289.22803,0.40138096,-0.035484407,-0.62542003,-0.0038411282,98304.31,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,6,297.95923,0.006342992,20347496.0,34460844.0,16985372.0,-3742994.0,0.65620726,293.87817,293.18286,0.34553093,0.45337898,0.8593167,-0.0037353109,98228.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,7,297.36426,0.007855371,15821379.0,34832504.0,13124894.0,-2981066.0,0.7477407,294.3296,294.636,0.40423286,0.20776302,0.6812212,-0.003449626,98421.75,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,8,297.3982,0.0030724367,18968780.0,33742864.0,15917751.0,-4175425.0,0.5082525,293.68066,294.99805,0.45294333,-0.38455212,0.24457657,-0.0037808488,98498.31,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,9,294.10278,0.0032686295,16406097.0,31712758.0,13932909.0,-4641599.0,0.54577094,289.7854,294.4099,0.41330427,-0.6061574,0.08587456,-0.0030950927,98428.125,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,10,289.61353,0.0035455874,11549685.0,30107784.0,9881997.0,-4093888.0,0.67820835,285.3462,291.29565,0.42945063,-1.5231085,0.00023973272,-0.0023265334,98401.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,11,286.09766,0.0023576582,10969353.0,26958636.0,9420593.0,-5496986.0,0.55762696,280.39526,288.41846,0.42798495,-0.6121734,0.19553655,-0.0016894918,98647.81,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1994,12,281.7256,0.003309885,7780251.0,25899588.0,6696861.0,-4591147.0,0.62228763,277.93945,284.40845,0.47241908,-0.9355468,-0.4019187,-0.0010228092,98756.31,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,1,278.98462,0.00340708,9017961.0,24992752.0,7703321.0,-4444930.0,0.69196343,274.64087,281.43604,0.478445,0.7046559,0.10791761,-0.0011485273,98409.31,6.960939e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,2,279.5227,0.006205857,11147138.0,25057366.0,9423365.0,-4401637.0,0.6021362,273.32275,279.50195,0.4806196,0.90803343,-0.37936997,-0.0012335158,98513.875,0.00023853566,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,3,286.19897,0.003720085,16955784.0,26628360.0,14473593.0,-5677426.0,0.5761202,279.52563,283.4502,0.4550547,-0.37826312,-0.16529709,-0.0023846524,98535.19,5.2642226e-06,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,4,290.03613,0.004608441,20863636.0,27732780.0,17504470.0,-6380502.0,0.4727143,282.40674,286.88843,0.37156266,0.53887707,0.8246567,-0.0029569126,98184.125,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,5,294.2517,0.00422192,21182168.0,31419256.0,17640868.0,-4893700.0,0.61862594,289.34155,289.7605,0.38117015,0.30750018,0.5406726,-0.0038321656,98162.69,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,6,296.64136,0.0034138302,22968700.0,32560624.0,19197216.0,-5009439.0,0.43194652,291.25928,293.06763,0.37678367,0.06751937,0.07365316,-0.004032206,98226.25,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,7,299.51367,0.0030552007,22976254.0,34682904.0,19159104.0,-4611470.0,0.45519936,293.86133,295.9319,0.36115217,0.28453392,0.079854965,-0.0038691193,98306.125,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,8,299.70874,0.0031538447,19500188.0,35390844.0,16384347.0,-3923186.0,0.4504149,295.24976,297.406,0.3524416,-0.8756554,-0.3087129,-0.0039013391,98196.25,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,9,294.3567,0.0034199092,15683018.0,32255400.0,13311028.0,-4492513.0,0.51831913,289.67725,295.79297,0.34326458,-1.2028332,-0.14666021,-0.00268991,98423.375,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,10,288.89185,0.0059166886,13420586.0,28342876.0,11482547.0,-5611054.0,0.41020083,284.27832,291.66528,0.44896477,-0.45265347,0.14165545,-0.0024022209,98346.69,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,11,280.885,0.0044464096,9441430.0,25310180.0,8103053.0,-5002290.0,0.48199844,276.5061,285.4978,0.47892427,0.5542198,0.016228415,-0.0013747632,98663.625,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1995,12,278.13794,0.0043711625,9011732.0,24323840.0,7753980.0,-4835229.0,0.54044396,272.8313,282.20776,0.4824263,0.025770336,-0.3357728,-0.001064325,98709.125,1.9264544e-06,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,1,277.5127,0.007499721,8585049.0,24687992.0,7291236.0,-4185748.0,0.6006851,273.25464,279.2129,0.48369157,0.42351073,0.6507415,-0.00092138466,98439.875,0.00012450853,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,2,279.469,0.003025486,12244529.0,24776940.0,10366274.0,-4716723.0,0.6561028,273.3086,278.45532,0.4566735,1.0793657,0.053611793,-0.0012927917,98452.44,0.00013134898,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,3,281.50098,0.007406857,15062162.0,25221522.0,12849692.0,-5196559.0,0.57789433,274.94824,280.82788,0.45056897,0.40557355,0.124772966,-0.00195162,98422.75,5.5923767e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,4,287.38745,0.003684008,20821372.0,27147552.0,17452702.0,-5754655.0,0.52718544,280.44336,283.64746,0.45180678,1.0714235,0.71137303,-0.0033364182,98310.56,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,5,295.06836,0.0016557656,22932948.0,31252970.0,19124820.0,-5540223.0,0.40734482,288.87915,289.57593,0.38807267,0.68058825,1.1687841,-0.0035690686,98448.94,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,6,296.91895,0.0037530267,22554932.0,33215716.0,18858508.0,-4564215.0,0.4961695,292.21753,292.6416,0.3984161,0.15834528,0.63158524,-0.004297085,98353.69,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,7,298.17432,0.0064362176,20079928.0,34425824.0,16712343.0,-4084635.0,0.66279495,293.66553,295.3396,0.38514268,0.9434557,0.4964292,-0.003916554,98382.06,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,8,297.5332,0.003183915,19768816.0,33977630.0,16571194.0,-4155733.0,0.5375885,293.7085,295.5149,0.43633133,-0.57242686,-0.08994126,-0.003995765,98542.81,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,9,293.79028,0.005343817,15515513.0,31842172.0,13180166.0,-4381808.0,0.57525796,290.09912,294.2754,0.44543695,-0.31944287,0.00863526,-0.0031903787,98168.125,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,10,289.02222,0.0019524377,14011754.0,28690680.0,11984301.0,-5201353.0,0.45951873,284.2046,290.47046,0.45858318,-0.34578878,0.2271114,-0.0023632038,98543.125,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,11,282.43433,0.0041636936,9434244.0,26642864.0,8101946.0,-4401988.0,0.6532703,277.9807,286.7129,0.47384793,-0.52367663,0.15755671,-0.0015780148,98836.06,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1996,12,281.14868,0.0035882706,7868122.0,25824758.0,6741847.0,-4501865.0,0.57791245,276.77222,283.01367,0.48451465,0.4819522,1.0575085,-0.0011043327,98607.0,1.2836299e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,1,279.22192,0.004634697,9128202.0,25220332.0,7819937.0,-4341638.0,0.64744514,273.31372,281.6394,0.49102926,0.80146885,0.15969926,-0.001238314,98644.75,3.4629775e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,2,281.97534,0.0055272467,10478668.0,26655336.0,8988993.0,-3994351.0,0.75784975,277.6194,281.33032,0.48163772,-0.28483844,0.13562018,-0.0013675806,98833.19,4.5317298e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,3,287.48438,0.0034223455,17348762.0,27374364.0,14818229.0,-5572828.0,0.4792561,281.03003,284.79028,0.4680546,0.4806199,0.21671468,-0.0026457012,98520.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,4,286.68994,0.0048836432,20668630.0,26920086.0,17335826.0,-5868337.0,0.5359099,279.99292,285.3518,0.39797425,0.17447782,-0.29262245,-0.0031727662,98235.94,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,5,291.53125,0.0040721446,21493284.0,29595352.0,17888458.0,-5437589.0,0.5923572,284.77466,288.1692,0.3912683,0.40387398,0.52045345,-0.0033559154,98362.56,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,6,294.73218,0.0063780285,17217444.0,33582930.0,14332962.0,-3075362.0,0.7565343,291.7351,290.96338,0.44619995,-0.21264315,1.018734,-0.0035880555,98139.625,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,7,298.8152,0.0028612462,22082716.0,34540310.0,18397024.0,-4183644.0,0.54769266,294.6504,294.81494,0.44059795,0.2767955,-0.28609627,-0.0044110827,98360.81,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,8,296.95703,0.0033389954,19805292.0,33325954.0,16627594.0,-4496400.0,0.51846355,292.82983,295.17627,0.41734082,0.17262578,-0.027196266,-0.0038863556,98484.125,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,9,295.25024,0.0030094667,17162320.0,32168800.0,14578990.0,-4868836.0,0.46660239,289.72925,294.86157,0.391626,-0.3471192,-0.44508362,-0.0028400943,98282.0,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,10,288.67236,0.003255965,13446038.0,28784460.0,11506723.0,-5135273.0,0.44531804,284.00732,291.55347,0.4064303,-0.47519583,-0.15025067,-0.002230879,98554.06,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,11,281.45752,0.0025834686,8982086.0,26120530.0,7709013.0,-4390087.0,0.6462075,277.52515,284.98218,0.4613455,0.38369948,-0.12200034,-0.0012507136,98380.5,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1997,12,278.48145,0.004256621,8455814.0,24686672.0,7201154.0,-4569413.0,0.5909938,274.8545,281.917,0.48334092,0.6829649,-0.36156774,-0.0009807886,98193.625,0.00026830402,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,1,280.19287,0.0063316114,7929966.0,26100366.0,6757081.0,-3829882.0,0.7014372,276.9331,281.20142,0.4800945,-0.5560285,0.21341217,-0.00093128183,98458.44,2.4542265e-07,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,2,280.84668,0.006109763,10866265.0,26066660.0,9201959.0,-4000874.0,0.72610825,276.4353,280.37012,0.48378056,-0.21983904,-0.28646356,-0.0016806258,97937.625,0.00028572115,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,3,283.04248,0.0053204224,14253058.0,26809396.0,12158711.0,-4347798.0,0.64085793,277.6267,281.38843,0.4743269,0.18124056,0.75745535,-0.0019389254,98403.5,7.89365e-06,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,4,288.011,0.006468829,17518990.0,28486056.0,14668683.0,-4870533.0,0.5669924,283.02466,285.54858,0.46236688,0.64665985,0.563489,-0.0029281408,98178.31,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,5,295.11792,0.0029280738,23180870.0,31504852.0,19344248.0,-5239731.0,0.48262125,289.9878,289.45093,0.44003445,0.9064835,0.2669403,-0.004094675,98063.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,6,298.844,0.0028605177,23545568.0,34075350.0,19687264.0,-4723581.0,0.4332667,293.3838,294.04688,0.37907237,1.3268948,0.86287177,-0.004285589,98237.875,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,7,299.3042,0.0042155534,20035832.0,35370036.0,16713611.0,-3759920.0,0.5746489,294.92236,296.542,0.35136026,0.46825355,-0.17080319,-0.0037588652,98378.19,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,8,298.54053,0.0017015426,20773112.0,33711030.0,17440024.0,-4869744.0,0.4369498,293.29028,296.3706,0.34908754,-0.47047216,-0.17412788,-0.0035852676,98463.31,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,9,297.98096,0.000929456,18043728.0,32694948.0,15337728.0,-5648498.0,0.49752384,289.7583,296.83716,0.33283752,-1.0094862,0.11653346,-0.0020789795,98228.19,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,10,291.396,0.0010845906,16131420.0,28470860.0,13818099.0,-6515848.0,0.32462955,284.11987,293.5974,0.32682574,-0.38450032,-0.3280555,-0.0018614016,98766.19,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,11,285.64355,0.004162971,9143483.0,27833328.0,7851854.0,-4564179.0,0.58234173,281.02148,288.79297,0.3495353,-0.16065127,-0.03265472,-0.0013198699,98661.44,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
1998,12,282.08228,0.004857,6776669.0,27497388.0,5829710.0,-3390285.0,0.6944265,278.67407,286.07617,0.40759712,-0.18341613,0.027595233,-0.0011404117,98867.25,1.1824031e-06,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,1,276.75024,0.004275441,9471961.0,23433804.0,7986243.0,-4780080.0,0.5812604,271.76807,277.62158,0.47431272,0.6467486,-0.5745513,-0.000888234,98780.44,7.085616e-05,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,2,282.2937,0.0042243823,11722957.0,26086858.0,10070770.0,-4618702.0,0.6681433,277.2644,280.5525,0.48085696,0.022577014,0.37866634,-0.0014738075,98921.94,1.0301446e-06,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,3,282.0122,0.0056752414,15015089.0,25477028.0,12710056.0,-5068758.0,0.6074051,275.56348,281.77148,0.48631406,0.4916687,-1.0424461,-0.002008883,98218.75,0.00070720725,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,4,290.17798,0.002849125,19697240.0,28759312.0,16499740.0,-5377633.0,0.62230015,283.52026,285.20386,0.4424578,0.37861538,0.6251295,-0.0029632868,98733.125,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,5,293.9856,0.0040234327,22470200.0,30365980.0,18732342.0,-5767060.0,0.49123597,286.59082,289.68457,0.35454637,0.5280943,0.6618981,-0.00313921,98402.75,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,6,296.479,0.0036461519,20246356.0,32868120.0,16888424.0,-4541010.0,0.5796475,291.71973,292.30493,0.34206653,-0.036650278,0.26313317,-0.0036451905,98467.375,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,7,298.9065,0.002519487,21729100.0,34399480.0,18105676.0,-4407768.0,0.6288088,293.52637,294.98584,0.3338995,0.04619753,0.06794375,-0.0036875948,98407.44,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,8,298.40112,0.0030315854,18904946.0,34192060.0,15874795.0,-4323248.0,0.61190414,293.6665,296.2859,0.31985396,0.064605355,0.2530197,-0.0031553032,98504.625,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,9,294.35303,0.0040479004,16972852.0,31464784.0,14439940.0,-4986714.0,0.46459752,289.49268,295.02222,0.36508936,-0.5795811,-0.35429043,-0.0029436576,98443.75,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,10,287.85645,0.0020589211,16090604.0,26633416.0,13764735.0,-6648274.0,0.28953403,281.31006,290.32886,0.36781555,-0.2669292,0.17907912,-0.0023796435,98826.375,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,11,286.69507,0.0017453504,11653164.0,26651986.0,10014912.0,-6065448.0,0.39478695,279.7329,287.45923,0.34561837,-0.769512,0.16514564,-0.0011472194,98839.25,0.0,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
2001,12,281.9004,0.0037875914,8583652.0,25476820.0,7393461.0,-5185679.0,0.51364976,277.1831,285.7539,0.3851751,0.12364274,0.15712446,-0.0011387672,98636.94,5.168965e-06,USA,"Alabama, Sand Mountain Substation",34.3,-86.02
